ID	Type	Title	Remark	BaguaFlag	SpecialOpStr	SpecialOpDesc	BangdingFlag	BatchNum	LimitTaskValue_0	LimitTaskValue_1	CostTaskValue_0	LimitDesc	CostItem_0	CostItem_1	CostItem_2	CostItem_3	CostItem_4	CostVMoney_0	CostVMoney_1	CostVMoney_2	StatKey
1113	1	Th髖 Y猲 V?Ti猲 n﹏g c蕄 1	九州之翡翠木带+天门金令5升级为耀阳之紫蛟玉佩				1						0;102;3171;1	2;1;30370;5							_3
1114	1	Th髖 Y猲 V?Ti猲 n﹏g c蕄 1	九州之玄石金玉+天门金令5升级为耀阳之乌麟宝戒				1						0;102;3172;1	2;1;30370;5							_3
1115	1	Th髖 Y猲 Linh N?n﹏g c蕄 1	九州之凝玉土环+天门金令5升级为耀阳之碧龟项链				1						0;102;3173;1	2;1;30370;5							_3
1116	1	Th髖 Y猲 Linh N?n﹏g c蕄 1	九州之九幽火戒+天门金令5升级为耀阳之赤雀指环				1						0;102;3174;1	2;1;30370;5							_3
1117	1	Di謚 Dng n﹏g c蕄	耀阳首饰+天罡令4升级为耀阳碎煌首饰				1						0;102;3176;1	2;95;204;4							
1118	1	Di謚 Dng n﹏g c蕄	耀阳首饰+天罡令4升级为耀阳碎煌首饰				1						0;102;3178;1	2;95;204;4							
1119	1	Di謚 Dng n﹏g c蕄	耀阳首饰+天罡令4升级为耀阳碎煌首饰				1						0;102;3180;1	2;95;204;4							
1120	1	Di謚 Dng n﹏g c蕄	耀阳首饰+天罡令4升级为耀阳碎煌首饰				1						0;102;3182;1	2;95;204;4							
1121	1	Di謚 Dng n﹏g c蕄	耀阳首饰+天罡令4升级为耀阳碎煌首饰				1						0;102;3184;1	2;95;204;4							
1137	0	фi Thi猲 Cang L謓h	消耗天罡令1个										2;95;204;1								
1138	0	фi Thi猲 Cang L謓h	消耗天罡令2个										2;95;204;2					1;1000000			
1139	0	фi Thi猲 Cang L謓h	消耗天罡令3个										2;95;204;3					1;1500000			
1140	0	фi Thi猲 Cang L謓h	消耗天罡令4个										2;95;204;4					1;2000000			
1141	0	фi Thi猲 Cang L謓h	消耗天罡令5个										2;95;204;5								
1142	0	фi Thi猲 Cang L謓h	消耗天罡令6个										2;95;204;6					1;3000000			
1143	0	фi Thi猲 Cang L謓h	消耗天罡令7个										2;95;204;7								
1144	0	фi Thi猲 Cang L謓h	消耗天罡令8个										2;95;204;8								
1145	0	фi Thi猲 Cang L謓h	消耗天罡令9个										2;95;204;9								
1146	0	фi Thi猲 Cang L謓h	消耗天罡令10个										2;95;204;10								
1147	0	фi Thi猲 Cang L謓h	消耗天罡令4个										2;95;204;4								
1148	0	фi Thi猲 Cang L謓h	消耗天罡令6个										2;95;204;6								
30000	1	C竎h i	兑换方式										2;1;30379;9999								
30001	0	Xu quy i	黄老虎宝宝				1						2;1;30230;1200								
30002	0	Xu quy i	黄豹子宝宝				1						2;1;30230;1300								
30003	0	Xu quy i	金牦牛宝宝				1						2;1;30230;1400								
30004	0	Xu quy i	金麒麟宝宝				1						2;1;30230;1500								
30005	0	Xu quy i	幸运星				1						2;1;30230;55								
30006	0	Xu quy i	女娲宝盒				1						2;1;30230;22								
30007	0	фi C?Linh Th筩h	五行玄石*10										2;1;30368;1	2;1;30299;60							
30008	0	фi C?Linh Th筩h	武林早报										2;1;30368;5	;;;							
30009	0	фi C?Linh Th筩h	师门圣物										2;1;30368;5	;;;							
30010	0	фi C?Linh Th筩h	小传功丹										2;1;30368;5	;;;							
30011	0	фi C?Linh Th筩h	修真要诀残页										2;1;30368;10	;;;							
30012	0	фi C?Linh Th筩h	小白驹丸										2;1;30368;10	;;;							
30013	0	фi C?Linh Th筩h	小三清丸										2;1;30368;10	;;;							
30014	0	фi C?Linh Th筩h	小六神丸										2;1;30368;10	;;;							
30015	0	фi C?Linh Th筩h	传功丹										2;1;30368;10	;;;							
30016	0	фi C?Linh Th筩h	天门红药*9										2;1;30368;9	;;;							
30017	0	фi C?Linh Th筩h	天门蓝药*9										2;1;30368;9	;;;							
30018	0	фi C?Linh Th筩h	小人参果				1						2;1;30368;40	;;;							
30019	0	фi C?Linh Th筩h	精炼金犀				1						2;1;30368;40	;;;							
30020	0	фi C?Linh Th筩h	五行玄石*10										2;1;30368;40	;;;							
30021	0	фi C?Linh Th筩h	培元丹										2;1;30368;40	;;;							
30022	0	фi C?Linh Th筩h	消劫散				1						2;1;30368;60	;;;							
30023	0	фi C?Linh Th筩h	古天门宝箱										2;1;30368;20	;;;							
30024	0	фi C?Linh Th筩h	刻板										2;1;30368;30	;;;							
30025	0	фi C?Linh Th筩h	洗髓灵丹				1						2;1;30368;800	;;;							
30026	0	фi C?Linh Th筩h	蕴灵1级普通										2;1;30368;40	;;;							
30027	0	фi C?Linh Th筩h	蕴灵1级稀有										2;1;30368;40	;;;							
30028	0	фi C?Linh Th筩h	师门4头										2;1;30368;300	;;;							
30029	0	фi C?Linh Th筩h	师门4衣										2;1;30368;300	;;;							
30030	0	фi C?Linh Th筩h	师门4裤										2;1;30368;300	;;;							
30031	0	фi C?Linh Th筩h	师门4首饰										2;1;30368;300	;;;							
30032	0	фi C?Linh Th筩h	师门4武器										2;1;30368;375	;;;							
30033	0	фi m秐h C?Linh Th筩h	师门4头										2;1;30368;200	2;1;30299;400							
30034	0	фi m秐h C?Linh Th筩h	师门4衣										2;1;30368;200	2;1;30299;400							
30035	0	фi m秐h C?Linh Th筩h	师门4裤										2;1;30368;200	2;1;30299;400							
30036	0	фi m秐h C?Linh Th筩h	师门4首饰										2;1;30368;200	2;1;30299;400							
30037	0	фi m秐h C?Linh Th筩h	师门4武器										2;1;30368;250	2;1;30299;500							
30038	0	фi C?Linh Th筩h	师门5头				1						2;1;30368;600	;;;							
30039	0	фi C?Linh Th筩h	师门5衣				1						2;1;30368;600	;;;							
30040	0	фi C?Linh Th筩h	师门5裤				1						2;1;30368;600	;;;							
30041	0	фi C?Linh Th筩h	师门5首饰				1						2;1;30368;600	;;;							
30042	0	фi C?Linh Th筩h	师门5武器				1						2;1;30368;725	;;;							
30043	0	фi m秐h C?Linh Th筩h	师门5头				1						2;1;30368;400	2;1;30299;800							
30044	0	фi m秐h C?Linh Th筩h	师门5衣				1						2;1;30368;400	2;1;30299;800							
30045	0	фi m秐h C?Linh Th筩h	师门5裤				1						2;1;30368;400	2;1;30299;800							
30046	0	фi m秐h C?Linh Th筩h	师门5首饰				1						2;1;30368;400	2;1;30299;800							
30047	0	фi m秐h C?Linh Th筩h	师门5武器				1						2;1;30368;500	2;1;30299;1000							
30048	0	фi C?Linh Ng鋍	天门红药*9				　						2;1;30369;1	;;;							
30049	0	фi C?Linh Ng鋍	天门红药*9				　						2;1;30369;1	;;;							
30050	0	фi C?Linh Ng鋍	神农丹				1						2;1;30369;2	;;;							
30051	0	фi C?Linh Ng鋍	军功章				1						2;1;30369;4	;;;							
30052	0	фi C?Linh Ng鋍	白驹仙丹				1						2;1;30369;5	;;;							
30053	0	фi C?Linh Ng鋍	大人参果				1						2;1;30369;5	;;;							
30054	0	фi C?Linh Ng鋍	六神仙丹				1						2;1;30369;5	;;;							
30055	0	фi C?Linh Ng鋍	三清仙丹				1						2;1;30369;5	;;;							
30056	0	фi C?Linh Ng鋍	军绩牌				1						2;1;30369;6	;;;							
30057	0	фi C?Linh Ng鋍	师门令旗				1						2;1;30369;15	;;;							
30058	0	фi C?Linh Ng鋍	黄金大红包（空）				　						2;1;30369;15	;;;							
30059	0	фi C?Linh Ng鋍	紫金红包（空）				　						2;1;30369;15	;;;							
30060	0	фi C?Linh Ng鋍	四灵归元丹				　						2;1;30369;15	;;;							
30061	0	фi C?Linh Ng鋍	大军功章				　						2;1;30369;18	;;;							
30062	0	фi C?Linh Ng鋍	陨铁精石				　						2;1;30369;25	;;;							
30063	0	фi C?Linh Ng鋍	白金红包(空)				　						2;1;30369;60	;;;							
30064	0	фi C?Linh Ng鋍	辉煌军功章				　						2;1;30369;90	;;;							
30065	0	фi C?Linh Ng鋍	八宝洗髓仙丹				　						2;1;30369;280	;;;							
30066	0	фi C?Linh Ng鋍	小解绑符				1						2;1;30369;300	;;;							
30067	0	фi C?Linh Ng鋍	陨铁灵石				　						2;1;30369;450	;;;							
30068	0	фi C?Linh Ng鋍	定魂陨铁灵石				　						2;1;30369;450	;;;							
30069	0	фi C?Linh Ng鋍	皓月头										2;1;30369;680	;;;							
30070	0	фi C?Linh Ng鋍	皓月衣										2;1;30369;680	;;;							
30071	0	фi C?Linh Ng鋍	皓月裤										2;1;30369;680	;;;							
30072	0	фi C?Linh Ng鋍	皓月首饰										2;1;30369;680	;;;							
30073	0	фi C?Linh Ng鋍	皓月武器										2;1;30369;850	;;;							
30074	0	фi C?Linh Ng鋍	蕴灵2级普通										2;1;30369;10	2;1;30373;10							
30075	0	фi C?Linh Ng鋍 Kh綾 B秐	蕴灵2级稀有										2;1;30369;10	2;1;30373;10							
30076	0	фi C?Linh Ng鋍	蕴灵3级普通										2;1;30369;50	2;1;30373;50							
30077	0	фi C?Linh Ng鋍 Kh綾 B秐	蕴灵3级稀有										2;1;30369;50	2;1;30373;50							
30078	0	фi Thi猲 M玭 Kim L謓h	古灵玉*150										2;1;30370;1	;;;							
30079	0	фi Thi猲 M玭 Kim L謓h	师门真卷										2;1;30370;2	;;;							
30080	0	фi Thi猲 M玭 Kim L謓h	解绑符										2;1;30370;3	;;;							
30081	1	Thi誹 L﹎ T鬰 Gia n﹏g c蕄 2	九州之凝玉土环+天门金令2+古灵玉450升级为耀阳之碧龟项链				1						0;102;3135;1	2;1;30370;2	2;1;30369;450						_3
30082	1	Thi誹 L﹎ T鬰 Gia n﹏g c蕄 2	九州之玄石金玉+天门金令2+古灵玉450升级为耀阳之乌麟宝戒				1						0;102;3136;1	2;1;30370;2	2;1;30369;450						_3
30083	1	Thi誹 L﹎ Thi襫 T╪g n﹏g c蕄 2	九州之凝玉土环+天门金令2+古灵玉450升级为耀阳之碧龟项链				1						0;102;3137;1	2;1;30370;2	2;1;30369;450						_3
30084	1	Thi誹 L﹎ Thi襫 T╪g n﹏g c蕄 2	九州之月华水佩+天门金令2+古灵玉450升级为耀阳之云虎令牌				1						0;102;3138;1	2;1;30370;2	2;1;30369;450						_3
30085	1	Thi誹 L﹎ V?T╪g n﹏g c蕄 2	九州之月华水佩+天门金令2+古灵玉450升级为耀阳之云虎令牌				1						0;102;3139;1	2;1;30370;2	2;1;30369;450						_3
30086	1	Thi誹 L﹎ V?T╪g n﹏g c蕄 2	九州之翡翠木带+天门金令2+古灵玉450升级为耀阳之紫蛟玉佩				1						0;102;3140;1	2;1;30370;2	2;1;30369;450						_3
30087	1	Л阯g M玭 n﹏g c蕄 2	九州之翡翠木带+天门金令2+古灵玉450升级为耀阳之紫蛟玉佩				1						0;102;3141;1	2;1;30370;2	2;1;30369;450						_3
30088	1	Л阯g M玭 n﹏g c蕄 2	九州之玄石金玉+天门金令2+古灵玉450升级为耀阳之乌麟宝戒				1						0;102;3142;1	2;1;30370;2	2;1;30369;450						_3
30089	1	Nga My Ph藅 Gia n﹏g c蕄 2	九州之凝玉土环+天门金令2+古灵玉450升级为耀阳之碧龟项链				1						0;102;3143;1	2;1;30370;2	2;1;30369;450						_3
30090	1	Nga My Ph藅 Gia n﹏g c蕄 2	九州之月华水佩+天门金令2+古灵玉450升级为耀阳之云虎令牌				1						0;102;3144;1	2;1;30370;2	2;1;30369;450						_3
30091	1	Nga My T鬰 Gia n﹏g c蕄 2	九州之翡翠木带+天门金令2+古灵玉450升级为耀阳之紫蛟玉佩				1						0;102;3145;1	2;1;30370;2	2;1;30369;450						_3
30092	1	Nga My T鬰 Gia n﹏g c蕄 2	九州之月华水佩+天门金令2+古灵玉450升级为耀阳之云虎令牌				1						0;102;3146;1	2;1;30370;2	2;1;30369;450						_3
30093	1	C竔 Bang T辬h Y n﹏g c蕄 2	九州之凝玉土环+天门金令2+古灵玉450升级为耀阳之碧龟项链				1						0;102;3147;1	2;1;30370;2	2;1;30369;450						_3
30094	1	C竔 Bang T辬h Y n﹏g c蕄 2	九州之玄石金玉+天门金令2+古灵玉450升级为耀阳之乌麟宝戒				1						0;102;3148;1	2;1;30370;2	2;1;30369;450						_3
30095	1	C竔 Bang ?Y n﹏g c蕄 2	九州之翡翠木带+天门金令2+古灵玉450升级为耀阳之紫蛟玉佩				1						0;102;3149;1	2;1;30370;2	2;1;30369;450						_3
30096	1	C竔 Bang ?Y n﹏g c蕄 2	九州之九幽火戒+天门金令2+古灵玉450升级为耀阳之赤雀指环				1						0;102;3150;1	2;1;30370;2	2;1;30369;450						_3
30097	1	V?ng Чo Gia n﹏g c蕄 2	九州之月华水佩+天门金令2+古灵玉450升级为耀阳之云虎令牌				1						0;102;3151;1	2;1;30370;2	2;1;30369;450						_3
30098	1	V?ng Чo Gia n﹏g c蕄 2	九州之九幽火戒+天门金令2+古灵玉450升级为耀阳之赤雀指环				1						0;102;3152;1	2;1;30370;2	2;1;30369;450						_3
30099	1	V?ng T鬰 Gia n﹏g c蕄 2	九州之九幽火戒+天门金令2+古灵玉450升级为耀阳之赤雀指环				1						0;102;3153;1	2;1;30370;2	2;1;30369;450						_3
30100	1	V?ng T鬰 Gia n﹏g c蕄 2	九州之翡翠木带+天门金令2+古灵玉450升级为耀阳之紫蛟玉佩				1						0;102;3154;1	2;1;30370;2	2;1;30369;450						_3
30101	1	Dng M玭 Thng K?n﹏g c蕄 2	九州之凝玉土环+天门金令2+古灵玉450升级为耀阳之碧龟项链				1						0;102;3155;1	2;1;30370;2	2;1;30369;450						_3
30102	1	Dng M玭 Thng K?n﹏g c蕄 2	九州之玄石金玉+天门金令2+古灵玉450升级为耀阳之乌麟宝戒				1						0;102;3156;1	2;1;30370;2	2;1;30369;450						_3
30103	1	Dng M玭 Cung K?n﹏g c蕄 2	九州之翡翠木带+天门金令2+古灵玉450升级为耀阳之紫蛟玉佩				1						0;102;3157;1	2;1;30370;2	2;1;30369;450						_3
30104	1	Dng M玭 Cung K?n﹏g c蕄 2	九州之玄石金玉+天门金令2+古灵玉450升级为耀阳之乌麟宝戒				1						0;102;3158;1	2;1;30370;2	2;1;30369;450						_3
30105	1	Ng?чc T?Hi謕 n﹏g c蕄 2	九州之翡翠木带+天门金令2+古灵玉450升级为耀阳之紫蛟玉佩				1						0;102;3159;1	2;1;30370;2	2;1;30369;450						_3
30106	1	Ng?чc T?Hi謕 n﹏g c蕄 2	九州之月华水佩+天门金令2+古灵玉450升级为耀阳之云虎令牌				1						0;102;3160;1	2;1;30370;2	2;1;30369;450						_3
30107	1	Ng?чc C?S?n﹏g c蕄 2	九州之九幽火戒+天门金令2+古灵玉450升级为耀阳之赤雀指环				1						0;102;3161;1	2;1;30370;2	2;1;30369;450						_3
30108	1	Ng?чc C?S?n﹏g c蕄 2	九州之月华水佩+天门金令2+古灵玉450升级为耀阳之云虎令牌				1						0;102;3162;1	2;1;30370;2	2;1;30369;450						_3
30109	1	C玭 L玭 Thi猲 S?n﹏g c蕄 2	九州之月华水佩+天门金令2+古灵玉450升级为耀阳之云虎令牌				1						0;102;3163;1	2;1;30370;2	2;1;30369;450						_3
30110	1	C玭 L玭 Thi猲 S?n﹏g c蕄 2	九州之九幽火戒+天门金令2+古灵玉450升级为耀阳之赤雀指环				1						0;102;3164;1	2;1;30370;2	2;1;30369;450						_3
30111	1	Minh Gi竜 Th竛h Chi課 n﹏g c蕄 2	九州之九幽火戒+天门金令2+古灵玉450升级为耀阳之赤雀指环				1						0;102;3165;1	2;1;30370;2	2;1;30369;450						_3
30112	1	Minh Gi竜 Th竛h Chi課 n﹏g c蕄 2	九州之玄石金玉+天门金令2+古灵玉450升级为耀阳之乌麟宝戒				1						0;102;3166;1	2;1;30370;2	2;1;30369;450						_3
30113	1	Minh Gi竜 Th竛h Chi課 n﹏g c蕄 2	九州之九幽火戒+天门金令2+古灵玉450升级为耀阳之赤雀指环				1						0;102;3167;1	2;1;30370;2	2;1;30369;450						_3
30114	1	Minh Gi竜 Th竛h Chi課 n﹏g c蕄 2	九州之翡翠木带+天门金令2+古灵玉450升级为耀阳之紫蛟玉佩				1						0;102;3168;1	2;1;30370;2	2;1;30369;450						_3
30115	1	Minh Gi竜 Huy誸 Chi課 n﹏g c蕄 2	九州之凝玉土环+天门金令2+古灵玉450升级为耀阳之碧龟项链				1						0;102;3169;1	2;1;30370;2	2;1;30369;450						_3
30116	1	Minh Gi竜 Huy誸 Chi課 n﹏g c蕄 2	九州之翡翠木带+天门金令2+古灵玉450升级为耀阳之紫蛟玉佩				1						0;102;3170;1	2;1;30370;2	2;1;30369;450						_3
30117	1	Th髖 Y猲 V?Ti猲 n﹏g c蕄 2	九州之翡翠木带+天门金令2+古灵玉450升级为耀阳之紫蛟玉佩				1						0;102;3171;1	2;1;30370;2	2;1;30369;450						_3
30118	1	Th髖 Y猲 V?Ti猲 n﹏g c蕄 2	九州之玄石金玉+天门金令2+古灵玉450升级为耀阳之乌麟宝戒				1						0;102;3172;1	2;1;30370;2	2;1;30369;450						_3
30119	1	Th髖 Y猲 Linh N?n﹏g c蕄 2	九州之凝玉土环+天门金令2+古灵玉450升级为耀阳之碧龟项链				1						0;102;3173;1	2;1;30370;2	2;1;30369;450						_3
30120	1	Th髖 Y猲 Linh N?n﹏g c蕄 2	九州之九幽火戒+天门金令2+古灵玉450升级为耀阳之赤雀指环				1						0;102;3174;1	2;1;30370;2	2;1;30369;450						_3
30121	0	фi Thi猲 M玭 Kim L謓h	天门金令升级耀阳头				1						2;1;30370;9								_3
30122	0	фi Thi猲 M玭 Kim L謓h	天门金令升级耀阳衣				1						2;1;30370;9								_3
30123	0	фi Thi猲 M玭 Kim L謓h	天门金令升级耀阳装				1						2;1;30370;9								_3
30124	0	фi Thi猲 M玭 Kim L謓h	天门金令升级耀阳首饰				1						2;1;30370;9								_3
30125	0	фi Thi猲 M玭 Kim L謓h	天门金令升级耀阳武器				1						2;1;30370;18								_3
30126	0	фi ngo筰 trang	古灵石兑换外装				1						2;1;30368;10					1;30000			
30127	0	Thi猲 Huy詎 Kh綾 B秐 c蕄 1 	1级千幻刻板兑换任意1级蕴灵				1						2;1;30406;1								
30128	0	Thi猲 Huy詎 Kh綾 B秐 c蕄 2	2级千幻刻板兑换任意2级蕴灵				1						2;1;30407;1								
30129	0	Thi猲 Huy詎 Kh綾 B秐 c蕄 3	3级千幻刻板兑换任意3级蕴灵				1						2;1;30408;1								
30130	0	фi уng H?ph?1级磨刀石				1						2;1;30436;30								
30131	0	фi уng H?ph?通天令牌				1						2;1;30436;20								
30132	0	фi уng H?ph?武林早报				1						2;1;30436;1								
30133	0	фi уng H?ph?师门圣物				1						2;1;30436;1								
30134	0	фi уng H?ph?传功丹				1						2;1;30436;1								
30135	0	фi уng H?ph?修真要诀残页				1						2;1;30436;1								
30136	0	фi уng H?ph?小人参果				1						2;1;30436;10								
30137	0	фi уng H?ph?黑玉断续膏				1						2;1;30436;10								
30138	0	фi уng H?ph?万物归元丹				1						2;1;30436;10								
30139	0	фi уng H?ph?生生造化散				1						2;1;30436;10								
30140	0	фi уng H?ph?消劫散				1						2;1;30436;15								
30141	0	фi уng H?ph?精炼金犀				1						2;1;30436;30								
30142	0	фi Ng﹏ H?ph?2级磨刀石				1						2;1;30437;30								
30143	0	фi Ng﹏ H?ph?通天令牌				1						2;1;30437;6								
30144	0	фi Ng﹏ H?ph?天罡碎片				1						2;1;30437;30								
30145	0	фi Ng﹏ H?ph?3级灵石原石				1						2;1;30437;2								
30146	0	фi Ng﹏ H?ph?4级灵石原石				1						2;1;30437;10								
30147	0	фi Ng﹏ H?ph?大人参果				1						2;1;30437;10								
30148	0	фi Ng﹏ H?ph?斗魂				1						2;1;30437;10								
30149	0	фi Ng﹏ H?ph?神行秘本				1						2;1;30437;5								
30150	0	фi Ng﹏ H?ph?太易混元功图鉴				1						2;1;30437;2								
30151	0	фi Ng﹏ H?ph?太易混元功图鉴				1						2;1;30437;20								
30152	0	фi Ng﹏ H?ph?龙门宴请柬				1						2;1;30437;100								
30153	0	фi Ng﹏ H?ph?绿林狼烟				1						2;1;30437;200								
30154	0	фi Ng﹏ H?ph?始皇秘诏				1						2;1;30437;300								
30155	0	фi Kim H?ph?天门碎片				1						2;1;30438;20								
30156	0	фi Kim H?ph?天门金令				1						2;1;30438;400								
30157	0	фi Kim H?ph?天罡碎片				1						2;1;30438;3								
30158	0	фi Kim H?ph?天罡令				1						2;1;30438;300								
30159	0	фi Kim H?ph?1级磨刀石				1						2;1;30438;2								
30160	0	фi Kim H?ph?2级磨刀石				1						2;1;30438;4								
30161	0	фi Kim H?ph?3级磨刀石				1						2;1;30438;10								
30162	0	фi Kim H?ph?12级强化卷				1						2;1;30438;36								
30163	0	фi Kim H?ph?13级强化卷				1						2;1;30438;72								
30164	0	фi Kim H?ph?14级强化卷				1						2;1;30438;150								
30165	0	фi Kim H?ph?15级强化卷				1						2;1;30438;300								
30166	1	фi H筼 Nguy謙 m韎 c?邪侠皓月衣1		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;100;3102;1								
30167	1	фi H筼 Nguy謙 m韎 c?邪侠皓月衣2		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;100;3103;1								
30168	1	фi H筼 Nguy謙 m韎 c?邪侠皓月衣3		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;100;3104;1								
30169	1	фi H筼 Nguy謙 m韎 c?邪侠皓月衣4		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;100;3105;1								
30170	1	фi H筼 Nguy謙 m韎 c?邪侠皓月裤1		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;101;3102;1								
30171	1	фi H筼 Nguy謙 m韎 c?邪侠皓月裤2		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;101;3103;1								
30172	1	фi H筼 Nguy謙 m韎 c?邪侠皓月裤3		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;101;3104;1								
30173	1	фi H筼 Nguy謙 m韎 c?邪侠皓月裤4		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;101;3105;1								
30174	1	фi H筼 Nguy謙 m韎 c?邪侠皓月武器		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;7;8984;1								
30175	1	фi Di謚 Dng m韎 c?邪侠耀阳衣1		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;100;3166;1								
30176	1	фi Di謚 Dng m韎 c?邪侠耀阳衣2		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;100;3167;1								
30177	1	фi Di謚 Dng m韎 c?邪侠耀阳衣3		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;100;3168;1								
30178	1	фi Di謚 Dng m韎 c?邪侠耀阳衣4		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;100;3169;1								
30179	1	фi Di謚 Dng m韎 c?邪侠耀阳裤1		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;101;3166;1								
30180	1	фi Di謚 Dng m韎 c?邪侠耀阳裤2		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;101;3167;1								
30181	1	фi Di謚 Dng m韎 c?邪侠耀阳裤3		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;101;3168;1								
30182	1	фi Di謚 Dng m韎 c?邪侠耀阳裤4		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;101;3169;1								
30183	1	фi Di謚 Dng m韎 c?邪侠耀阳武器		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;7;9004;1								
30184	1	фi Di謚 Dng m韎 c?蛊师耀阳武器		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;11;9005;1								
30185	1	фi Di謚 Dng m韎 c?道士耀阳裤1		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;101;3150;1								
30186	1	фi Di謚 Dng m韎 c?道士耀阳裤2		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;101;3151;1								
30187	1	фi Di謚 Dng m韎 c?道士耀阳裤3		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;101;3152;1								
30188	1	фi Di謚 Dng m韎 c?道士耀阳裤4		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;101;3153;1								
30189	1	фi Di謚 Dng m韎 c?佛耀阳裤1		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;101;3138;1								
30190	1	фi Di謚 Dng m韎 c?佛耀阳裤2		save_enhance	"B秓 l璾 c蕄 cng h鉧, hi謚 qu?nh h錸"	1						0;101;3139;1								
30191	0	фi Thi猲 M玭 Kim L謓h	大定魂陨铁灵石				1						2;1;30370;6								
